dat,clos
2017-04-05,2056.32
2017-04-06,2054.69
2017-04-07,2020.23
2017-04-10,1971.23
2017-04-11,1977.95
2017-04-12,1947.88
2017-04-13,1944.7
2017-04-14,1916.29
2017-04-17,1942.72
2017-04-18,1920.29
2017-04-19,1916.5
2017-04-20,1932.17
2017-04-21,1944.72
2017-04-24,1979.57
2017-04-25,1998.41
2017-04-26,2026.92
2017-04-27,2011.67
2017-04-28,2016.71
2017-05-02,2026.85
2017-05-03,1993.66
2017-05-04,1998.87
2017-05-05,2002.41
2017-05-10,2028.21
2017-05-11,2002.54
2017-05-12,1994.58
2017-05-15,2003.12
2017-05-16,1992.94
2017-05-17,1994.35
2017-05-18,1967.66
2017-05-19,1962.4
2017-05-22,1950.51
2017-05-23,1960.16
2017-05-24,1951.98
2017-05-25,1947.26
2017-05-26,1934.25
2017-05-29,1940.77
2017-05-30,1932.91
2017-05-31,1900.38
2017-06-01,1869.66
2017-06-02,1881.87
2017-06-05,1877.69
2017-06-06,1870.04
2017-06-07,1868.42
2017-06-08,1874.21
2017-06-09,1883.34
2017-06-13,1861.27
2017-06-14,1838.32
2017-06-15,1817.82
2017-06-16,1822.91
2017-06-19,1849.78
2017-06-20,1857.96
2017-06-21,1850.81
2017-06-22,1860.05
2017-06-23,1867.46
2017-06-26,1860.39
2017-06-27,1878.94
2017-06-28,1891.98
2017-06-29,1881.04
2017-06-30,1879.5
2017-07-03,1902.59
2017-07-04,1917.4
2017-07-05,1921.38
2017-07-06,1923.22
2017-07-07,1912.48
2017-07-10,1925.74
2017-07-11,1937.64
2017-07-12,1954.39
2017-07-13,1959.91
2017-07-14,1960.69
2017-07-17,1959.11
2017-07-18,1947.71
2017-07-19,1951.89
2017-07-20,1946.51
2017-07-21,1925.13
2017-07-24,1931.75
2017-07-25,1923.73
2017-07-26,1933.1
2017-07-27,1945.12
2017-07-28,1916.75
2017-07-31,1919.53
2017-08-01,1940.14
2017-08-02,1965.48
2017-08-03,1965.29
2017-08-04,1953.49
2017-08-07,1970.37
2017-08-08,1989.61
2017-08-09,1975.91
2017-08-10,1960.23
2017-08-11,1944.83
2017-08-14,1951.75
2017-08-15,1950.28
2017-08-16,1942.88
2017-08-17,1941.52
2017-08-18,1930.71
2017-08-21,1937.66
2017-08-22,1947.4
2017-08-23,1958.52
2017-08-24,1973.5
2017-08-25,1979.14
2017-08-28,1987.15
2017-08-29,1989.12
2017-08-30,2008.88
2017-08-31,2022.22
2017-09-01,2010.98
2017-09-04,2003.32
2017-09-05,2004.02
2017-09-06,2014.6
2017-09-07,2010.17
2017-09-08,2032.75
2017-09-11,2044.13
2017-09-12,2058.8
2017-09-13,2054.19
2017-09-14,2052.25
2017-09-15,2053.81
2017-09-18,2059.08
2017-09-19,2048.99
2017-09-20,2057.53
2017-09-21,2060.24
2017-09-22,2051.63
2017-09-25,2069.11
2017-09-26,2071.13
2017-09-27,2081.12
2017-09-28,2071.64
2017-09-29,2077.19
2017-10-02,2075.72
2017-10-03,2076.81
2017-10-04,2077.09
2017-10-05,2088.32
2017-10-06,2093.86
2017-10-09,2096.29
2017-10-10,2086.91
2017-10-11,2101.07
2017-10-12,2094.96
2017-10-13,2098.77
2017-10-16,2106.39
2017-10-17,2092.57
2017-10-18,2094.4
2017-10-19,2072.73
2017-10-20,2071.83
2017-10-23,2063.81
2017-10-24,2061.79
2017-10-25,2049.48
2017-10-26,2046.69
2017-10-27,2068.76
2017-10-30,2065.25
2017-10-31,2064.31
2017-11-01,2082.73
2017-11-02,2073.04
2017-11-03,2081.15
2017-11-07,2155.55
2017-11-08,2163.01
2017-11-09,2183.61
2017-11-10,2169.26
2017-11-13,2167.63
2017-11-14,2166.83
2017-11-15,2131.75
2017-11-16,2132.65
2017-11-17,2131.91
2017-11-20,2130.39
2017-11-21,2155.82
2017-11-22,2160.16
2017-11-23,2148.56
2017-11-24,2161.17
2017-11-27,2145.87
2017-11-28,2149.45
2017-11-29,2124.08
2017-11-30,2100.62
2017-12-01,2105.99
2017-12-04,2119.42
2017-12-05,2113.69
2017-12-06,2124.12
2017-12-07,2103.15
2017-12-08,2104.99
2017-12-11,2148.6
2017-12-12,2160.75
2017-12-13,2131.94
2017-12-14,2152.41
2017-12-15,2143.99
2017-12-18,2134.58
2017-12-19,2118.16
2017-12-20,2102.97
2017-12-21,2093.38
2017-12-22,2102.94
2017-12-25,2105.06
2017-12-26,2097.03
2017-12-27,2106.17
2017-12-28,2102.89
2017-12-29,2109.74
2018-01-03,2152.97
2018-01-04,2197.6
2018-01-05,2207.41
2018-01-09,2225.39
2018-01-10,2232.27
2018-01-11,2246.45
2018-01-12,2262.38
2018-01-15,2261.53
2018-01-16,2257.89
2018-01-17,2277.89
2018-01-18,2297.47
2018-01-19,2286.33
2018-01-22,2308.61
2018-01-23,2298.95
2018-01-24,2306.99
2018-01-25,2320.03
2018-01-26,2295.26
2018-01-29,2284.27
2018-01-30,2280.36
2018-01-31,2289.99
2018-02-01,2302.57
2018-02-02,2281.84
2018-02-05,2276.85
2018-02-06,2238.24
2018-02-07,2254.64
2018-02-08,2227.24
2018-02-09,2197.12
2018-02-12,2220.12
2018-02-13,2250.63
2018-02-14,2257.95
2018-02-15,2265.45
2018-02-16,2255.27
2018-02-19,2254.92
2018-02-20,2270.12
2018-02-21,2320.32
2018-02-22,2336.82
2018-02-26,2353.16
2018-02-27,2341.89
2018-02-28,2296.8
2018-03-01,2297.9
2018-03-02,2288.84
2018-03-05,2309.53
2018-03-06,2303.32
2018-03-07,2291.23
2018-03-09,2311.69
2018-03-12,2318.01
2018-03-13,2319.38
2018-03-14,2275.24
2018-03-15,2272.49
2018-03-16,2294.6
2018-03-19,2281.72
2018-03-20,2291.18
2018-03-21,2309.36
2018-03-22,2285.76
2018-03-23,2285.53
2018-03-26,2240.85
2018-03-27,2262.5
2018-03-28,2249.23
2018-03-29,2274.62
2018-03-30,2270.98
2018-04-02,2256.64
2018-04-03,2263.85
2018-04-04,2265.6
2018-04-05,2296.25
2018-04-06,2281.23
2018-04-09,2090.88
2018-04-10,2173.76
2018-04-11,2192.15
2018-04-12,2210.05
2018-04-13,2175.16
2018-04-16,2143.67
2018-04-17,2191.19
2018-04-18,2241.49
2018-04-19,2230.55
2018-04-20,2232.66
2018-04-23,2250.99
2018-04-24,2253.77
2018-04-25,2253.5
2018-04-26,2286.02
2018-04-27,2301.49
2018-04-28,2297.3
2018-04-30,2307.02
2018-05-02,2306.42
2018-05-03,2274.07
2018-05-04,2289.47
2018-05-07,2297.12
2018-05-08,2301.99
2018-05-10,2312.92
2018-05-11,2345.26
2018-05-14,2357.62
2018-05-15,2337.0341886387705
2018-05-16,2338.3923349561264
2018-05-17,2323.5142122644867
2018-05-18,2326.9424860602924
2018-05-21,2332.6320060499176
2018-05-22,2326.8712963344527
2018-05-23,2295.5715950274136
2018-05-24,2294.0117350104090
2018-05-25,2306.5718119563607
2018-05-28,2311.2810203788482
2018-05-29,229819687123842
2018-05-30,2297.633034249299
2018-05-31,2302.881
2018-06-01,2295.3480014309726
2018-06-04,2323.6432140600584
2018-06-05,2318.2320839873341
2018-06-06,2315.4517675239496
2018-06-07,2316.0720277965266
2018-06-08,2267.9243112771374
2018-06-09,2281.514116443254
2018-06-11,2271.7420028048966
2018-06-13,2270.7327690776954
2018-06-14,2253.4818951245990
2018-06-15,2237.5325959656988
2018-06-18,2222.5640322363484
2018-06-19,2221.4230151286241
2018-06-20,2256.2734782874887
2018-06-21,2245.9430123690961
2018-06-22,2249.6822855182053
2018-06-25,2236.6519144273192
2018-06-26,2231.0314935817936
2018-06-27,2253.622951467222
2018-06-28,2250.2631727137197
2018-06-29,2295.9522741089679
2018-07-02,2319.3126482721017
2018-07-03,2301.6514540637147
2018-07-04,2304.0613223869094
2018-07-05,2346.8614470407250
2018-07-06,2345.38915678008
2018-07-09,2373.1716365928260
2018-07-10,2365.171043569935
2018-07-11,2336.151041299995
2018-07-12,2322.061640832253
2018-07-13,2346.4328973677400
2018-07-16,2334.181992728933
2018-07-17,2310.92410168189
2018-07-18,2294.781791801165
2018-07-19,2269.45344797663
2018-07-20,2247.8217486773720
2018-07-23,2261.25351664551
2018-07-24,2278.3807908499
2018-07-25,2282.84318696279
2018-07-26,2293.07931517051
2018-07-27,2292.726974587
2018-07-30,2295.72617147009
2018-07-31,2321.112048106876
2018-08-01,2315.181809318673
2018-08-02,2295.152085042565
2018-08-03,2297.99863892666
2018-08-06,2299.881027093384
2018-08-07,2312.191028431243
2018-08-08,2293.011454668295
2018-08-09,2309.581550470613
2018-08-10,2275.051458566017
2018-08-13,2285.61
2018-08-14,2282.8816633111850
2018-08-15,2267.1315170883195
2018-08-16,2261.099692187768
2018-08-17,2255.1210265328238
2018-08-20,2272.497792184350
2018-08-21,2291.769974830500
2018-08-22,2297.0625536683911
2018-08-23,2260.0435481173294
2018-08-24,2279.7634806557296
2018-08-27,2312.9315817366458
2018-08-28,2316.2811607326709
2018-08-29,2348.4413694810884
2018-08-30,2330.9213882547232
2018-08-31,2345.8519334551107
2018-09-03,2346.088359307258
2018-09-04,2336.3812202083751
2018-09-05,2321.3315226936882
2018-09-06,2320.6521280182836
2018-09-07,2321.8217926378358
2018-09-10,2335.8523959852151
2018-09-11,2335.1922590062093
2018-09-12,2340.6319110197903
2018-09-13,2357.3239254220031
2018-09-14,2360.2628329654665
2018-09-17,2373.7515629401620
2018-09-18,2402.5819884442667
2018-09-19,2404.4221579132916
2018-09-20,2400.8938062949136
2018-09-21,2426.820778101163
2018-09-24,2430.0124608606193
2018-09-25,2444.2212223841615
2018-09-26,2427.2919361756236
2018-09-27,2474.5726580657609
2018-09-28,2475.3624094843042
2018-10-01,2472.2214498125050
2018-10-02,2449.713162878035
2018-10-03,2493.9119010854344
2018-10-04,2465.0323573336078
2018-10-05,2450.916366072672
2018-10-08,2454.2816859147838
2018-10-09,2443.8323969519615
2018-10-10,2417.6924394724623
2018-10-11,2366.4749039025045
2018-10-12,2403.0223640639309
2018-10-15,2389.0517592870587
2018-10-16,2417.2627821401067
2018-10-17,2411.4221227730250
2018-10-18,2378.6213379052849
2018-10-19,2344.7921756798270
2018-10-22,2308.5628846276442
2018-10-23,2305.5827645890503
2018-10-24,2336.4931675490317
2018-10-25,2331.5913323628664
2018-10-26,2293.2216688624618
2018-10-29,2317.0614448467560
2018-10-30,2299.9813522335426
2018-10-31,2352.7116442226350
2018-11-01,2359.3320253954013
2018-11-02,2377.9512818159741
2018-11-06,2412.3117621104407
2018-11-07,2445.3460045796681
2018-11-08,2438.6237507759692
2018-11-09,2403.4722617710327
2018-11-12,2393.8120832882889
2018-11-13,2374.9434152702581
2018-11-14,2378.5920804393941
2018-11-15,2381.4534280932148
2018-11-16,2372.6721444750603
2018-11-19,2373.7814111238463
2018-11-20,2341.622312307845
2018-11-21,2357.9724660867984
2018-11-22,2369.5315435621769
2018-11-23,2342.9713741488350
2018-11-26,2308.533268855795
2018-11-27,2338.7113808773731
2018-11-28,2381.1218342544852
2018-11-29,2398.5624896944329
2018-11-30,2392.522625952030
2018-12-03,2441.1916554860451
2018-12-04,2443.3821224377200
2018-12-05,2445.5518537710977
2018-12-06,2412.3114220298013
2018-12-07,2431.2918708399420
2018-12-10,2396.8413039326163
2018-12-11,2394.2613571067446
2018-12-12,2370.3514124877041
2018-12-13,2378.59586265665
2018-12-14,2365.6913952940882
2018-12-17,2359.1322718253979
2018-12-18,2350.2918663992468
2018-12-19,2358.5815813733682
2018-12-20,2352.8826348887307
2018-12-21,2347.1720177254327
2018-12-24,2322.2723376239561
2018-12-25,2290.8628797493526
2018-12-26,2308.8519296300415
2018-12-27,2327.8123796140852
2018-12-28,2358.521792015839
2019-01-03,2375.610284735461
2019-01-04,2406.510267317044
2019-01-08,2389.6912166282770
2019-01-09,2414.1314328547847
2019-01-10,2434.1514407527727
2019-01-11,2444.4517499694397
2019-01-14,2440.159289444499
2019-01-15,2439.5515468798948
2019-01-16,2434.611078709998
2019-01-17,2447.6410747320247
2019-01-18,2473.6136645780425
2019-01-21,2468.2525113415380
2019-01-22,2468.7324070184547
2019-01-23,2491.4930972115238
2019-01-24,2482.7141533878011
2019-01-25,2498.2319002740900
2019-01-28,2476.8119736101753
2019-01-29,2498.3515159243312
2019-01-30,2511.8611741538363
2019-01-31,2521.117505703515
2019-02-01,2521.718133319787
2019-02-04,2523.5216934049203
2019-02-05,2547.2714329368251
2019-02-06,2539.7316850045732
2019-02-07,2509.8916707027460
2019-02-08,2502.8213335758677
2019-02-11,2510.2212344817982
2019-02-12,2533.3214770808069
2019-02-13,2485.7622849631444
2019-02-14,2460.8238486596751
2019-02-15,2490.1615793008082
2019-02-18,2472.4113311887472
2019-02-19,2458.5511359073376
2019-02-20,2487.829208587104
2019-02-21,2470.2314827418355
2019-02-22,2488.6312193627420
2019-02-25,2494.6314514625901
2019-02-26,2494.0215071415035
2019-02-27,2490.6518364615113
2019-02-28,2485.2712420394170
2019-03-01,2478.0111582525912
2019-03-04,2473.798674752661
2019-03-05,2466.2319432012223
2019-03-06,2494.0411570187189
2019-03-07,2476.6412333072998
2019-03-11,2465.9414166171234
2019-03-12,2468.2514682600071
2019-03-13,2470.6122318248136
2019-03-14,2457.7919323776831
2019-03-15,2476.7339136961032
2019-03-18,2483.727453811321
2019-03-19,2493.2810646311659
2019-03-20,2504.2316040829002
2019-03-21,2507.8121377429968
2019-03-22,2492.714518260676
2019-03-25,2497.5914950784781
2019-03-26,2512.6312001903164
2019-03-27,2487.487900837534
2019-03-28,2492.46487402035
2019-03-29,2497.121403312846
2019-04-01,2521.2514627708791
2019-04-02,2527.7711671359004
2019-04-03,2532.3221238361000
2019-04-04,2535.57876541069
2019-04-05,2540.9911254541992
2019-04-08,2560.0711806209395
2019-04-09,2570.2820040725388
2019-04-10,2578.5868930096042
2019-04-11,2551.4515843758526
2019-04-12,2559.7214328961890
2019-04-15,2545.1217211138884
2019-04-16,2559.8418523734169
2019-04-17,2568.2612719367097
2019-04-18,2560.813268669705
2019-04-19,2563.95500567212
2019-04-22,2584.747747541909
2019-04-23,2587.4826001875304
2019-04-24,2579.0525899128556
2019-04-25,2560.9415062230409
2019-04-26,2563.7213048974342
2019-04-29,2569.838029720629
2019-04-30,2559.3214160214832
2019-05-02,2575.226692129335
2019-05-03,2580.959095649581
2019-05-06,2579.756338015582
2019-05-07,2565.19864507784
2019-05-08,2544.437499662134
2019-05-10,2514.8710905554557
2019-05-13,2508.8711006490472
2019-05-14,2562.3312264311448
2019-05-15,2554.4919497905755
2019-05-16,2581.119977308580
2019-05-17,2577.4811872707772
2019-05-20,2571.6512149949934
2019-05-21,2616.5311036633350
2019-05-22,2638.7112912506457
2019-05-23,2618.611077711
2019-05-24,2619.241
2019-05-27,2632.9520494094198
2019-05-28,2609.7841382850131
2019-05-29,2641.1534745383070
2019-05-30,2659.5232325340407
2019-05-31,2665.3317281478408
2019-06-03,2729.9339218292196
2019-06-04,2706.2922987699371
2019-06-05,2701.8490486928752
2019-06-06,2728.2538369780088
2019-06-07,2729.6120348515120
2019-06-10,2742.5926452956273
2019-06-11,2751.7579247193830
2019-06-13,2758.3627670671461
2019-06-14,2739.2823222336691
2019-06-17,2734.3124132765673
2019-06-18,2761.6923047022399
2019-06-19,2759.1221652425831
2019-06-20,2780.236590639678
2019-06-21,2761.2336261714534
2019-06-24,2762.6541861498555
2019-06-25,2753.9622211761971
2019-06-26,2775.1416648038858
2019-06-27,2779.6615779723682
2019-06-28,2765.8511852423748
2019-07-01,2801.4723520940169
2019-07-02,2809.8112041574553
2019-07-03,2823.9513690487572
2019-07-04,2842.7876891457870
2019-07-05,2835.3543090510845
2019-07-08,2822.5590751355346
2019-07-09,2822.6657467071464
2019-07-10,2822.7586559545906
2019-07-11,2789.6687552027396
2019-07-12,2777.5871161754911
2019-07-15,2756.4449473313803
2019-07-16,2755.8832606054271
2019-07-17,2713.1735315588273
2019-07-18,2702.5936629703892
2019-07-19,2700.5722298169856
2019-07-22,2684.2554496774885
2019-07-23,2701.0627607055412
2019-07-24,2682.9123746434289
2019-07-25,2701.0225067744104
2019-07-26,2715.6823852680526
2019-07-29,2728.2715099002257
2019-07-30,2734.6812851825442
2019-07-31,2739.516446114597
2019-08-01,2729.4218953801073
2019-08-02,2674.964525942994
2019-08-05,2649.1630798333699
2019-08-06,2683.3521466915763
2019-08-07,2674.9836199261335
2019-08-08,2696.6959901838982
2019-08-09,2679.7116679700792
2019-08-12,2689.9315317089108
2019-08-13,2680.1229342655764
2019-08-14,2637.0433605485275
2019-08-15,2625.5832335573148
2019-08-16,2615.222479688529
2019-08-19,2648.0924900404971
2019-08-20,2672.8440877949767
2019-08-21,2673.9521754939776
2019-08-22,2675.1318622641887
2019-08-23,2660.7427052856846
2019-08-26,2658.2419274128803
2019-08-27,2659.3521240878048
2019-08-28,2677.3116123120801
2019-08-29,2714.2525821124044
2019-08-30,2740.0425197319609
2019-09-02,2773.0132322863044
2019-09-03,2774.226237545040
2019-09-04,2793.361.7595811
2019-09-05,2807.061.1761611
2019-09-06,2797.5537179790361
2019-09-09,2786.6324912644198
2019-09-10,2787.5259571013149
2019-09-11,2817.0537246560540
2019-09-12,2799.9938574294471
2019-09-13,2791.7426493583375
2019-09-16,2834.3223435774414
2019-09-17,2820.8627405086978
2019-09-18,2818.628783427653
2019-09-19,2794.7721597932144
2019-09-20,2796.4120984398633
2019-09-23,2785.4613663708165
2019-09-24,2754.5362628996210
2019-09-25,2760.2925540455594
2019-09-26,2772.735665318457
2019-09-27,2757.9810980252696
2019-09-30,2747.1817511228345
2019-10-01,2758.8311341763429
2019-10-02,2719.3928988078941
2019-10-03,2707.4744210678324
2019-10-04,2692.5516870403809
2019-10-07,2719.2218138508025
2019-10-08,2707.8921283617632
2019-10-09,2713.0215712832643
2019-10-10,2721.5115081609650
2019-10-11,2708.0735866924334
2019-10-14,2697.4614256041649
2019-10-15,2715.2616738999166
2019-10-16,2744.3513702419161
2019-10-17,2748.6410780648358
2019-10-18,2752.9136371830324
2019-10-21,2761.1550856724917
2019-10-22,2802.2325747235568
2019-10-23,2821.5855190066586
2019-10-24,2877.0530685513091
2019-10-25,2873.4132610143888
2019-10-28,2856.9124695916241
2019-10-29,2886.4816100394565
2019-10-30,2911.1537067363272
2019-10-31,2893.9830345653101
2019-11-01,2930.417943539208
2019-11-05,2949.5533767102700
2019-11-06,2980.8493044038440
2019-11-07,3008.5454357233610
2019-11-08,2973.191.0251511
2019-11-11,2961.4697132806518
2019-11-12,2951.1677440048965
2019-11-13,2933.8973369381260
2019-11-14,2922.4549918132522
2019-11-15,2934.8224584179478
2019-11-18,2924.4825789035995
2019-11-19,2941.6926714747356
2019-11-20,2936.4726916539201
2019-11-21,2942.622998974379
2019-11-22,2947.6816049221200
2019-11-25,2955.3213142046322
2019-11-26,2930.6224288112925
2019-11-27,2929.0512570823974
2019-11-28,2927.5719455539475
2019-11-29,2935.3721177125921
2019-12-02,2921.1827113965376
2019-12-03,2883.4831251126267
2019-12-04,2900.6622313618002
2019-12-05,2899.2912640855573
2019-12-06,2928.7618175517665
2019-12-09,2945.0319473575865
2019-12-10,2932.419304598582
2019-12-11,2954.414256467141
2019-12-12,2982.8618981337149
2019-12-13,2996.6345125154664
2019-12-16,3006.1629436058424
2019-12-17,3013.2919674172818
2019-12-18,3023.9229780072171
2019-12-19,3008.3939541719704
2019-12-20,3015.9319914566964
2019-12-23,3033.8113786100972
2019-12-24,3030.5912414983160
2019-12-25,3030.8414522288102
2019-12-26,3031.6711607245410
2019-12-27,3050.4717281747681
2019-12-30,3045.8713773746569
2020-01-03,3076.3714925207788
2020-01-06,3078.8711294680210
2020-01-08,3110.0631952235603
2020-01-09,3118.0836730837840
2020-01-10,3123.6635124937203
2020-01-13,3151.6937636290129
2020-01-14,3129.7760484504989
2020-01-15,3132.6369692948063
2020-01-16,3157.2340515820319
2020-01-17,3196.8840327124025
2020-01-20,3219.9253143191505
2020-01-21,3209.221.6123311
2020-01-22,3174.6257880416566
2020-01-23,3141.251301472940
2020-01-24,3146.248207342824
2020-01-27,3085.1657252389324
2020-01-28,3113.135885598391
2020-01-29,3128.844046907267
2020-01-30,3108.5834418743921
2020-01-31,3076.6540906448968
2020-02-03,3070.8434779984508
2020-02-04,3097.643192342036
2020-02-05,3114.2547517983372
2020-02-06,3096.6836795293856
2020-02-07,3087.6325283837766
2020-02-10,3062.4140067406675
2020-02-11,3097.5834138154369
2020-02-12,3122.2725908095396
2020-02-13,3110.0538323656980
2020-02-14,3096.8816649455539
2020-02-17,3110.0613528217296
2020-02-18,3074.0528406741594
2020-02-19,3114.5719183422908
2020-02-20,3125.117459637385
2020-02-21,3106.0325273727917
2020-02-25,3002.6864214324815
2020-02-26,3017.4262707302511
2020-02-27,2915.8454580916672
2020-02-28,2785.081.0706611
2020-03-02,2765.7775543134981
2020-03-03,2821.3759485663338
2020-03-04,2828.0136725319094
2020-03-05,2816.732862212440
2020-03-06,2719.5173541586567
2020-03-10,2498.941.240511
2020-03-11,2492.8871789124808
2020-03-12,2286.41.624611
2020-03-13,2316.381.4472911
2020-03-16,2266.91.301211
2020-03-17,2224.741.0212511
2020-03-18,2112.6498691322308
2020-03-19,2275.71.1163611
2020-03-20,2331.611.284311
2020-03-23,2253.3588182452525
2020-03-24,2415.9774385935199
2020-03-25,2452.691.4634311
2020-03-26,2489.9771168897587
2020-03-27,2401.1167863480577
2020-03-30,2433.3582767201654
2020-03-31,2508.8179728566269
2020-04-01,2473.6162143056701
2020-04-02,2545.9589966997836
2020-04-03,2572.2375486932654
2020-04-06,2622.5994706905585
2020-04-07,2634.741.4146311
2020-04-08,2670.1267736883468
2020-04-09,2701.771.3248111
2020-04-10,2677.8665946664475
2020-04-13,2628.8573989421985
2020-04-14,2631.8362213867465
2020-04-15,2498.9496259420777
2020-04-16,2515.0592166802565
2020-04-17,2534.9743950427870
2020-04-20,2525.9744392249876
2020-04-21,2488.0265468054920
2020-04-22,2573.4160382483324
2020-04-23,2599.4147623291971
2020-04-24,2562.0339736145588
2020-04-27,2570.9125551603648
2020-04-28,2612.2460780367604
2020-04-29,2663.1443069725582
2020-04-30,2650.5648743800159
2020-05-04,2624.6435262428913
2020-05-05,2653.5132235859283
2020-05-06,2632.136308006063
2020-05-07,263429243013950
2020-05-08,2641.5530150987090
2020-05-12,2642.0423714699352
2020-05-13,2604.9838441883702
2020-05-14,2590.3133305318562
2020-05-15,2593.9125662283904
2020-05-18,2694.2529233900465
2020-05-19,2711.7236620955981
2020-05-20,2770.7934657942376
2020-05-21,2718.6741297530983
2020-05-22,2709.3826143770894
2020-05-25,2757.9317325107740
2020-05-26,2754.0435741688059
2020-05-27,2741.0245349420810
2020-05-28,2779.9847365645998
2020-05-29,2734.8345615614154
2020-06-01,2750.2442097197414
2020-06-02,2796.5150269652673
2020-06-03,2831.0851930252751
2020-06-04,2766.2653441419851
2020-06-05,2792.7436042729473
2020-06-08,2796.343769532803
2020-06-09,2795.933782424985
2020-06-10,2785.1829722715173
2020-06-11,2743.842074691742
2020-06-15,2719.0633723567208
2020-06-16,2748.334611257197
2020-06-17,2740.130315231180
2020-06-18,2724.3339214236462
2020-06-19,2758.6760904497832
2020-06-22,2763.2940602720733
2020-06-23,2791.9725567116336
2020-06-25,2760.7532811590483
2020-06-26,2761.7425983386994
2020-06-29,2767.9522437655839
2020-06-30,2743.225347973915
2020-07-02,2788.7926016144979
2020-07-03,2801.6619205166865
2020-07-06,2835.1829525398455
2020-07-07,2825.2124846227911
2020-07-08,2815.8331579553359
2020-07-09,2782.4328518939687
2020-07-10,2800.9423445105920
2020-07-13,2766.7924047054254
2020-07-14,2744.5441471585034
2020-07-15,2747.9122915416106
2020-07-16,2760.0116423700985
2020-07-17,2774.7918982085035
2020-07-18,2774.79
2020-07-20,2802.241.1290911
2020-07-21,2825.711.4787911
2020-07-22,2834.6554294018018
2020-07-23,2851.7941758201405
2020-07-24,2863.1233431253756
2020-07-27,2884.8895005080191
2020-07-28,2895.4534627894547
2020-07-29,2918.4247236188767
2020-07-30,2882.6350191963319
2020-07-31,2911.5732050901565
2020-08-03,2929.9769379062646
2020-08-04,2940.4646325542120
2020-08-05,2992.781.9058311
2020-08-06,2988.587732394102
2020-08-07,2972.351.0254911
2020-08-10,2960.7842192075383
2020-08-11,3005.6362301572540
2020-08-12,3053.9942812141977
2020-08-13,3080.4437733992666
2020-08-14,3061.9927276860906
2020-08-17,3052.4639345365567
2020-08-18,3050.722429199914
2020-08-19,3056.5420684371089
2020-08-20,2993.6933628316396
2020-08-21,2995.6138669964633
2020-08-24,3029.4243914983187
2020-08-25,3029.0538510581116
2020-08-26,3051.9735486749361
2020-08-27,3012.0126044528278
2020-08-28,2980.1717624617576
2020-08-31,2966.233025968905
2020-09-01,297527473200104
2020-09-02,2956.534963965719
2020-09-03,2931.9238090646151
2020-09-04,2921.5524372560870
2020-09-07,2932.2915801826841
2020-09-08,2888.7930594733480
2020-09-09,2876.0717267159969
2020-09-10,2897.5527121698090
2020-09-11,2910.5115751678528
2020-09-14,2928.3828220833037
2020-09-15,2980.5828649173311
2020-09-16,2975.0124627351013
2020-09-17,2971.7428429384053
2020-09-18,2951.7930563513641
2020-09-21,2863.6732370128163
2020-09-22,2884.6654446372511
2020-09-23,2916.3930995189075
2020-09-24,2912.7638096360040
2020-09-25,2896.8321249445381
2020-09-28,2927.1720439800692
2020-09-29,2910.1237459705198
2020-09-30,2905.8122684235032
2020-10-01,2889.818214221942
2020-10-02,2852.4222570958541
2020-10-05,2881.9818227801289
2020-10-06,2892.9916794735880
2020-10-07,2842.5826823510739
2020-10-08,2846.3921358101878
2020-10-09,2834.0916262102558
2020-10-12,2846.1416291599950
2020-10-13,2829.2315001847706
2020-10-14,2856.0815490164682
2020-10-15,2817.2927574806601
2020-10-16,2799.5423372351247
2020-10-19,2794.2724602591995
2020-10-20,2803.061.1111411
2020-10-21,2786.2393844886363
2020-10-22,2803.1768076099703
2020-10-23,2816.744550569820
2020-10-26,2785.5930780653736
2020-10-27,2763.0327085729989
2020-10-28,2693.4640531528236
2020-10-29,2709.0443400036025
2020-10-30,2690.5934113262926
2020-11-02,2737.5428319296439
2020-11-03,2786.4237404161010
2020-11-05,2861.3944027553447
2020-11-06,2895.6226353286948
2020-11-09,2987.7571501713962
2020-11-10,2998.6140007135702
2020-11-11,3015.0363918170036
2020-11-12,3025.831.1211211
2020-11-13,3025.221.1016811
2020-11-16,3079.7491013475312
2020-11-17,3052.2270707198796
2020-11-18,3080.6846083260199
2020-11-19,3046.4929569676391
2020-11-20,3051.0438789524871
2020-11-23,3047.0635046948449
2020-11-24,3095.8435240212495
2020-11-25,3134.5255569931000
2020-11-26,3138.6275230717678
2020-11-27,3142.681.1619211
2020-11-30,3107.5848942278562
2020-12-01,3147.7932751152012
2020-12-02,3189.6135659381673
2020-12-03,3162.6750382122079
2020-12-04,3184.7242584220994
2020-12-07,3195.0828023400232
2020-12-08,3179.6129274992173
2020-12-09,3211.6634439650785
2020-12-10,3258.3151286294209
2020-12-11,3276.5838351566874
2020-12-14,3254.8368378190170
2020-12-15,3248.1142721594380
2020-12-16,3269.9572174620573
2020-12-17,3282.6753438376029
2020-12-18,3273.7533586324683
2020-12-21,3186.3863461758592
2020-12-22,3236.4630749954390
2020-12-23,3252.136265888794
2020-12-24,3236.8820464616747
2020-12-25,3246.3511247763120
2020-12-28,3258.9523351341028
2020-12-29,3274.6720662804106
2020-12-30,3289.0220577320667
2021-01-04,3350.5126628179858
2021-01-05,3359.1530959754632
2021-01-06,3371.0327326791887
2021-01-08,3454.8242659383268
2021-01-11,3482.4865789824811
2021-01-12,3471.6554370155950
2021-01-13,3470.2641135624975
2021-01-14,3490.8530655675850
